6.255 
100003 1.43217 3.39032e-19 36.1187 1 3.88067e-19 5.27855e-18 -1.66839e-18 0.47 9.23165e-17 2.3102 1.20531e-33 1.0551e-16 -2.19749e-16 5.17258e-17 
100004 1.43217 3.40476e-19 36.1187 -0.971256 -1.84387e-17 0.238035 -9.28456e-17 0.47 9.12852e-17 2.3102 -0.119018 6.27038e-16 -0.485628 2.85259e-15 
