6.475 
100003 1.53557 -4.83432e-18 36.3842 1 1.07304e-20 -2.95516e-18 -1.31149e-18 0.47 -2.69541e-16 0.152002 -2.06418e-33 -3.53448e-18 -5.83113e-16 -2.60029e-16 
100004 1.53557 -4.83432e-18 36.3842 -0.991517 3.58128e-17 0.129974 -8.23511e-17 0.47 -2.69539e-16 0.152002 -0.0649869 2.3123e-16 -0.495759 1.78178e-15 
