6.815 
100003 1.69537 2.74945e-17 35.8605 1 -2.59472e-19 -2.55644e-18 -4.43478e-20 0.47 8.16562e-16 -3.1834 -1.4918e-33 5.6861e-18 -5.84461e-16 1.93458e-17 
100004 1.69537 2.74945e-17 35.8605 -0.999214 2.435e-17 -0.039647 -6.61026e-17 0.47 8.16481e-16 -3.1834 0.0198235 -2.79e-17 -0.499607 3.32837e-16 
