1.0000000e-04  -1.2950000e+00  0.0000000e+00  5.1999990e-01  3.3015161e-18  0.0000000e+00  -9.8100000e-04  0.0000000e+00  0.0000000e+00  0.0000000e+00  -1.2950000e+00  0.0000000e+00  5.1999990e-01  1.0300730e-12  -0.0000000e+00  -0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  2.8417379e-02  3.4930000e-06  1.9000209e-02  5.4634190e-03  
1.0100000e-02  -1.2950000e+00  -6.7441457e-132  5.1949469e-01  0.0000000e+00  -2.8556822e-117  -9.9081000e-02  -3.5221018e-133  1.9762626e-319  0.0000000e+00  -1.2950000e+00  2.1194767e-147  5.1949469e-01  -4.9406565e-320  -1.9783571e-127  8.9097284e-112  3.9525252e-316  3.9525252e-316  3.9525252e-316  2.4066085e-02  3.5340000e-06  2.0641838e-02  0.0000000e+00  
2.0100000e-02  -1.2950000e+00  2.8556822e-121  5.1800847e-01  0.0000000e+00  2.8556822e-117  -1.9718100e-01  7.7816857e-146  1.9762626e-319  0.0000000e+00  -1.2950000e+00  -9.5723567e-148  5.1800847e-01  4.9406565e-319  -4.6692602e-138  2.1028479e-122  3.9525252e-316  3.9525252e-316  3.9525252e-316  1.8261341e-02  3.2440000e-06  1.5883954e-02  0.0000000e+00  
3.0100000e-02  -1.2950000e+00  -2.8556822e-121  5.1554126e-01  0.0000000e+00  6.7400702e-128  -2.9528100e-01  -4.1002662e-143  1.9770531e-319  0.0000000e+00  -1.2950000e+00  -3.0073939e-147  5.1554126e-01  -9.8813129e-320  1.9783571e-127  -8.9097284e-112  3.9532663e-316  3.9532663e-316  3.9532663e-316  2.1430682e-02  2.8620000e-06  1.9190295e-02  0.0000000e+00  
4.0100000e-02  -1.2950000e+00  -6.7394593e-132  5.1209304e-01  0.0000000e+00  -2.8556822e-117  -3.9338100e-01  3.2260128e-148  1.9762626e-319  0.0000000e+00  -1.2950000e+00  3.5221018e-137  5.1209304e-01  -7.4109847e-319  -1.9783571e-127  8.9097284e-112  3.9525252e-316  3.9525252e-316  3.9525252e-316  1.9740159e-02  3.8660000e-06  1.7658975e-02  0.0000000e+00  
5.0100000e-02  -1.2950000e+00  2.8556822e-121  5.0766383e-01  0.0000000e+00  2.8556822e-117  -4.9148100e-01  1.4088407e-132  1.9762626e-319  0.0000000e+00  -1.2950000e+00  -6.9241594e-141  5.0766383e-01  3.4584595e-319  -4.6676870e-138  2.1021393e-122  3.9525252e-316  3.9525252e-316  3.9525252e-316  1.6971791e-02  3.0700000e-06  1.4856083e-02  0.0000000e+00  
6.0100000e-02  -1.2950000e+00  -2.8556822e-121  5.0225361e-01  0.0000000e+00  6.7388022e-128  -5.8958100e-01  -2.4601597e-142  1.9762626e-319  0.0000000e+00  -1.2950000e+00  -3.5221018e-137  5.0225361e-01  -9.8813129e-320  1.9783571e-127  -8.9097284e-112  3.9525252e-316  3.9525252e-316  3.9525252e-316  2.0296563e-02  3.1860000e-06  1.8043958e-02  0.0000000e+00  
7.0100000e-02  -1.2950000e+00  -6.7383414e-132  4.9586240e-01  0.0000000e+00  -2.8556822e-117  -6.8768100e-01  -4.2269009e-149  1.9762626e-319  0.0000000e+00  -1.2950000e+00  7.0422715e-137  4.9586240e-01  5.9287878e-319  -1.9783571e-127  8.9097284e-112  3.9525252e-316  3.9525252e-316  3.9525252e-316  1.8789272e-02  3.4440000e-06  1.6724663e-02  0.0000000e+00  
8.0100000e-02  -1.2950000e+00  2.8556822e-121  4.8849018e-01  0.0000000e+00  2.8556822e-117  -7.8578100e-01  2.4601597e-142  1.9764602e-319  0.0000000e+00  -1.2950000e+00  2.1179736e-147  4.8849018e-01  -2.0256691e-318  -4.6675815e-138  2.1020918e-122  3.9527722e-316  3.9527722e-316  3.9527722e-316  1.9168154e-02  3.5480000e-06  1.7139131e-02  0.0000000e+00  
9.0100000e-02  -1.2950000e+00  -2.8556822e-121  4.8013697e-01  0.0000000e+00  6.7325681e-128  -8.8388100e-01  -8.2005386e-142  1.9762626e-319  0.0000000e+00  -1.2950000e+00  -7.0392282e-137  4.8013697e-01  7.4109847e-319  1.9783571e-127  -8.9097284e-112  3.9525252e-316  3.9525252e-316  3.9525252e-316  1.7314374e-02  2.9730000e-06  1.5290218e-02  0.0000000e+00  
1.0010000e-01  -1.2950000e+00  -6.6407871e-132  4.7080275e-01  0.0000000e+00  -2.8556822e-117  -9.8198100e-01  5.7723929e-132  1.9762626e-319  0.0000000e+00  -1.2950000e+00  7.0386809e-137  4.7080275e-01  -1.9762626e-319  -1.9783571e-127  8.9097284e-112  3.9525252e-316  3.9525252e-316  3.9525252e-316  1.8017745e-02  3.5000000e-06  1.6179264e-02  0.0000000e+00  
1.1010000e-01  -1.2950000e+00  2.8556822e-121  4.6048754e-01  0.0000000e+00  2.8556822e-117  -1.0800810e+00  7.8895081e-131  -1.9762626e-319  0.0000000e+00  -1.2950000e+00  -8.5213008e-139  4.6048754e-01  -1.1363510e-318  -4.5229712e-138  2.0369651e-122  -3.9525252e-316  -3.9525252e-316  -3.9525252e-316  1.5994488e-02  3.9010000e-06  1.4175905e-02  0.0000000e+00  
1.2010000e-01  -1.2950000e+00  -2.8556822e-121  4.4919132e-01  0.0000000e+00  6.5230030e-128  -1.1781810e+00  3.6195108e-133  0.0000000e+00  0.0000000e+00  -1.2950000e+00  -7.0442037e-137  4.4919132e-01  -0.0000000e+00  1.9783571e-127  -8.9097284e-112  0.0000000e+00  0.0000000e+00  0.0000000e+00  1.8432301e-02  3.8900000e-06  1.6345985e-02  0.0000000e+00  
1.3010000e-01  -1.2950000e+00  -6.6145176e-132  4.3691411e-01  0.0000000e+00  -2.8556822e-117  -1.2762810e+00  3.6967468e-133  0.0000000e+00  0.0000000e+00  -1.2950000e+00  9.5068024e-136  4.3691411e-01  -0.0000000e+00  -1.9783571e-127  8.9097284e-112  0.0000000e+00  0.0000000e+00  0.0000000e+00  1.6706942e-02  2.9500000e-06  1.4394665e-02  0.0000000e+00  
1.4010000e-01  -1.2950000e+00  2.8556822e-121  4.2365589e-01  0.0000000e+00  2.8556822e-117  -1.3743810e+00  2.2541452e-131  0.0000000e+00  0.0000000e+00  -1.2950000e+00  -3.0980540e-139  4.2365589e-01  -0.0000000e+00  -4.3311416e-138  1.9505728e-122  0.0000000e+00  0.0000000e+00  0.0000000e+00  1.7939265e-02  3.0020000e-06  1.6135324e-02  0.0000000e+00  
1.5010000e-01  -1.2950000e+00  -2.8556822e-121  4.0941668e-01  0.0000000e+00  4.7088036e-128  -1.4724810e+00  -5.3795652e-140  0.0000000e+00  0.0000000e+00  -1.2950000e+00  -5.5681500e-137  4.0941668e-01  -0.0000000e+00  1.9783571e-127  -8.9097284e-112  0.0000000e+00  0.0000000e+00  0.0000000e+00  1.8466715e-02  3.7190000e-06  1.6422863e-02  0.0000000e+00  
1.6010000e-01  -1.2950000e+00  8.7263160e-24  3.9426463e-01  1.6917253e-17  -1.4297796e-16  -1.5210416e+00  -3.6270212e-16  1.5669432e-13  9.2894757e-17  -1.2950000e+00  3.0591724e-25  3.9426463e-01  2.8495370e-02  -6.8040541e+02  -1.1776023e-02  9.0221145e-01  9.0221145e-01  9.0221145e-01  2.0523786e-02  3.2120000e-06  1.8408295e-02  0.0000000e+00  
1.7010000e-01  -1.2950000e+00  -8.5846554e-20  3.8057191e-01  5.7743039e-15  1.1862172e-14  -1.0692319e+00  4.4035477e-12  -1.4951851e-12  2.5251472e-14  -1.2950000e+00  -1.1213634e-19  3.8057191e-01  -6.1555581e-02  -2.9582934e+03  -5.7021341e-01  6.8602295e+00  6.8602295e+00  6.8602295e+00  1.8743709e-02  3.6340000e-06  1.6646133e-02  0.0000000e+00  
1.8010000e-01  -1.2950000e+00  -1.4516427e-21  3.7446523e-01  1.6161228e-16  1.0520742e-16  -1.5473823e-01  4.4413691e-12  2.6012179e-15  2.4460833e-17  -1.2950000e+00  -1.3201615e-21  3.7446523e-01  -9.6733034e-02  -3.0909684e+03  -8.3210050e-01  7.5196154e+00  7.5196154e+00  7.5196154e+00  1.8340719e-02  3.1820000e-06  1.6181338e-02  0.0000000e+00  
1.9010000e-01  -1.2950000e+00  5.2772717e-21  3.7691168e-01  -2.2209842e-12  3.4503118e-13  5.7450029e-01  8.0221548e-13  6.5563813e-12  2.0222476e-14  -1.2950000e+00  4.9210314e-21  3.7691168e-01  -6.1004696e-02  -1.9501788e+03  -6.3292967e-01  4.5348141e+00  4.5348141e+00  4.5348141e+00  2.8259903e-02  3.3520000e-06  2.6222374e-02  0.0000000e+00  
2.0010000e-01  -1.2950000e+00  -1.0462392e-17  3.8453165e-01  5.9526455e-13  -9.3473258e-14  8.7319436e-01  -2.1789523e-13  -1.1142972e-12  -4.7718641e-15  -1.2950000e+00  -1.0118865e-17  3.8453165e-01  -1.8406096e-02  -5.8969568e+02  -3.0822008e-01  1.3666550e+00  1.3666550e+00  1.3666550e+00  2.4339968e-02  3.1360000e-06  2.2073854e-02  0.0000000e+00  
2.1010000e-01  -1.2949525e+00  -4.1394428e-37  3.9320354e-01  9.4000000e-03  -1.2425481e-32  8.2918974e-01  6.2110537e-21  2.0000000e-02  -6.8266201e-17  -1.2949525e+00  4.6636985e-44  3.9320354e-01  2.9328000e+01  2.9034720e-03  -1.5791390e-19  2.0000000e-01  2.0000000e-01  2.0000000e-01  2.3976989e-02  3.1790000e-06  2.2096251e-02  0.0000000e+00  
2.2010000e-01  -1.2948111e+00  3.8178063e-36  4.0100003e-01  1.8800000e-02  2.4787173e-32  7.3108974e-01  -1.5396747e-18  4.0000000e-02  3.7865735e-15  -1.2948111e+00  3.8450102e-36  4.0100003e-01  2.9327998e+01  1.1672544e-02  -1.1261722e-17  2.0000000e-01  2.0000000e-01  2.0000000e-01  2.5548944e-02  3.4180000e-06  2.3424707e-02  0.0000000e+00  
2.3010000e-01  -1.2945756e+00  -5.3833055e-37  4.0781552e-01  2.8200000e-02  5.8969409e-36  6.3298974e-01  9.1607104e-20  6.0000000e-02  -1.1707357e-16  -1.2945756e+00  9.9731215e-37  4.0781552e-01  2.9327989e+01  2.6307213e-02  -7.1241421e-19  2.0000000e-01  2.0000000e-01  2.0000000e-01  2.5576658e-02  3.6600000e-06  2.3335554e-02  0.0000000e+00  
2.4010000e-01  -1.2942461e+00  -6.4312192e-38  4.1365002e-01  3.7600000e-02  -2.9928667e-33  5.3488974e-01  -1.4680347e-18  8.0000000e-02  9.0585233e-16  -1.2942461e+00  6.4711526e-38  4.1365002e-01  2.9327962e+01  4.6807467e-02  -2.7734230e-20  2.0000000e-01  2.0000000e-01  2.0000000e-01  2.8560825e-02  3.6220000e-06  2.5564639e-02  0.0000000e+00  
2.5010000e-01  -1.2938227e+00  1.2992535e-37  4.1850351e-01  4.7000000e-02  3.9824397e-33  4.3678974e-01  -1.3403167e-19  1.0000000e-01  3.6148716e-17  -1.2938227e+00  1.3974481e-38  4.1850351e-01  2.9327909e+01  7.3173284e-02  3.3902495e-18  2.0000000e-01  2.0000000e-01  2.0000000e-01  2.5078591e-02  3.1750000e-06  2.0959788e-02  0.0000000e+00  
2.6010000e-01  -1.2933052e+00  1.4521750e-37  4.2237600e-01  5.6400000e-02  6.6557078e-34  3.3868974e-01  2.0026621e-17  1.2000000e-01  -5.5968251e-15  -1.2933052e+00  3.2872651e-39  4.2237600e-01  2.9327811e+01  1.0540461e-01  1.0779897e-17  2.0000000e-01  2.0000000e-01  2.0000000e-01  2.8054740e-02  3.1120000e-06  2.6029445e-02  0.0000000e+00  
2.7010000e-01  -1.2926937e+00  2.8932059e-36  4.2526749e-01  6.5800000e-02  3.1061674e-32  2.4058974e-01  3.9825827e-17  1.4000000e-01  -8.1662202e-15  -1.2926937e+00  2.9308835e-36  4.2526749e-01  2.9327649e+01  1.4350133e-01  1.7738903e-17  2.0000000e-01  2.0000000e-01  2.0000000e-01  2.4448583e-02  3.0920000e-06  2.0415291e-02  0.0000000e+00  
2.8010000e-01  -1.2919882e+00  -4.7014317e-38  4.2717799e-01  7.5200000e-02  -1.8861351e-33  1.4248974e-01  -7.9658815e-18  1.6000000e-01  1.2124385e-15  -1.2919882e+00  -2.7943870e-37  4.2717799e-01  2.9327401e+01  1.8746330e-01  2.0572652e-18  2.0000000e-01  2.0000000e-01  2.0000000e-01  2.3870145e-02  3.2160000e-06  2.1586477e-02  0.0000000e+00  
2.9010000e-01  -1.2911888e+00  -3.5272506e-38  4.2810748e-01  8.4600000e-02  -9.5206226e-35  4.4389745e-02  -7.7770184e-18  1.8000000e-01  9.2434234e-16  -1.2911888e+00  9.7280761e-41  4.2810748e-01  2.9327040e+01  2.3729026e-01  4.1362650e-18  2.0000000e-01  2.0000000e-01  2.0000000e-01  2.4844382e-02  3.0580000e-06  2.2828111e-02  0.0000000e+00  
3.0010000e-01  -1.2902953e+00  3.8676135e-38  4.2805597e-01  9.4000000e-02  -1.8854224e-33  -5.3710255e-02  4.6967191e-17  2.0000000e-01  -4.7285644e-15  -1.2902953e+00  -9.1813267e-38  4.2805597e-01  2.9326536e+01  2.9298185e-01  3.4056187e-17  2.0000000e-01  2.0000000e-01  2.0000000e-01  2.0775940e-02  3.2020000e-06  1.7555574e-02  0.0000000e+00  
3.1010000e-01  -1.2893078e+00  -1.0508949e-37  4.2702346e-01  1.0340000e-01  -1.8517563e-34  -1.5181026e-01  -1.6571036e-16  2.2000000e-01  1.3663810e-14  -1.2893078e+00  3.8853441e-39  4.2702346e-01  2.9325857e+01  3.5453756e-01  -8.6487121e-18  2.0000000e-01  2.0000000e-01  2.0000000e-01  2.2403068e-02  3.1150000e-06  2.0285641e-02  0.0000000e+00  
