0.6605 
100003 -1.19544 3.91821e-20 0.386958 1 1.81606e-19 1.29894e-18 1.62441e-18 0.4324 1.85335e-16 0.393029 1.70344e-32 -3.05996e-15 -1.76248e-14 3.9491e-15 
100004 -1.19544 -7.07687e-21 0.386958 0.994396 6.62272e-17 0.105717 -8.83693e-18 0.4324 -6.57658e-16 0.393029 -0.0486299 3.29063e-13 0.457422 2.19728e-14 
