1.5005 
100003 -0.801383 4.58368e-19 0.390216 1 7.97257e-19 3.36729e-18 -1.20822e-18 0.47 -6.79881e-14 0.0297411 1.42061e-30 -9.9517e-14 -3.99514e-13 -3.31939e-15 
100004 -0.801383 5.08717e-19 0.390216 0.865261 -1.52922e-16 0.501321 -1.354e-16 0.47 -7.37228e-14 0.0297411 -0.250661 -2.91764e-13 0.432631 -1.35237e-13 
